76150,jasmin,valadares,225,minnta place,,haddon,4161,vic,19080115,28,07 00901397,7866086,5
698130,renee,aeuckens,,currie crescent,,inverbrackie,2204,qld,19321116,39,04 67721140,4263624,4
94540,jasmine,royans,36,waller crescent,aceland poll hereford stud,newmarket,3028,nsw,19430115,35,08 31114238,2713379,1
735970,benjamin,karakoulakis,8,jalanga crescent,lindfield place,nuriootpa,3442,qld,19861231,27,07 32506119,7626499,3
651230,ronan,morrison,17,burnie street,trewilga,enoggera,4034,nsw,19621009,,07 32034792,7127394,1
698020,robert,emmanuel,,tauss place,,waterloo,3031,vic,19320613,,04 86131363,3944842,7
521190,nathan,green,5,,telopea park,hamilton,2537,act,19920427,21,03 93184986,4828402,2
183810,jamie,delvendiep,14,olympus way,,cronulla,3178,nsw,19090818,35,03 29978897,3153519,4
613130,lauren,de michele,6,haly place,,dalby,3016,sa,19700514,37,07 90087675,4581040,7
331040,caitlin,mcgregor,119,maynard street,,brighton,4869,vic,19180410,33,08 18937150,8131763,2
790800,cameron,mcneill,20,lyall crescent,teasdale park,camden,3021,,19880608,24,04 86593506,8422143,4
166130,mikhayla,hoehne,,wilkins street,brentwood vlge,caulfield north,2111,nsw,19560906,32,08 28557332,1368195,7
101870,joshua,stoneman,6,maitland street,,gorokan,4064,vic,19890725,34,03 28267768,3338872,8
257760,jessica,hiras,26,sheehy street,wollongbar,camira,2566,nsw,19220605,28,02 61005992,9303966,7
640060,ethan,dakin,36,forbes street,bungaba,bunbury,2166,nsw,19900310,28,02 24471318,1208048,9
793310,trinity,dreckow,39,wambaya crescent,jetty village,beulah park,4217,nsw,19900202,39,08 14362591,7105331,9
19290,katelyn,toseland,25,norris street,,elizabeth park,4034,nsw,,35,02 77429667,9652847,9
779150,matthew,campbell,35,,,chinchilla,3214,wa,,,03 79006664,7156855,3
227890,emiily,reid,86,fitzherbert place,,maryborough,4746,qld,19490629,,03 51837885,7726578,6
73840,,campbell,35,debenham street,,blacktown,2206,vic,19491217,33,08 82379975,8336852,6
572480,nathan,mccarthy,76,bromley street,,spotswood,3034,nsw,19091105,,02 10753478,1237479,9
632970,zachary,mccarthy,52,allport street,warrumbungle,yamba,5046,nsw,19120717,,08 19233562,1163061,3
297820,keely,hodby,58,keats place,hartley st school,ballarat,4817,qld,19381026,33,,6491248,0
270480,noah,huebner,52,bunbury street,leumeah,charmhaven,5268,qld,19501023,32,03 67490569,7872973,0
145510,larissa,sariago,32,sidaway street,barwon vale,coolaroo,4370,vic,19850213,25,08 91521709,7667793,6
322910,simone,slape,5,woodfull loop,rockview,wendouree,7011,nsw,19000727,9,04 01810889,7470757,5
99090,nellie,mckane,17,northbourne avenue,,mayfield,2135,qld,19560717,,03 02364813,4478925,3
745230,timothy,rothe,2,nymagee place,ardlui,marayong,3630,qld,19700820,,08 34621719,4775299,9
548830,tara,mckerlie,59,blackman crescent,,beecroft,2430,nsw,19060708,29,02 17074202,8188870,2
427480,jaxin,hick,35,,wangi shoppng centre,ivanhoe,3777,vic,,32,04 99341342,3363130,6
785930,keira,berry,33,dakin place,,ivanhoe,2145,qld,,29,03 97486706,5368226,7
69640,alana,zehetner,34,nanson place,currawonga,gravesend,3078,vic,19120621,36,04 11362208,9965791,2
743950,isabella,dinh,185,de little circuit,,greenwith,2119,,19980926,27,07 26373899,5408861,8
495980,lachlan,green,11,,,ringwood,7000,act,19681201,28,07 96266552,9500968,0
198860,joel,morrison,8,grampians street,,hoppers crossing,4814,nsw,19800423,41,07 01178383,3759093,6
324880,emiily,paterson,24,prichard circuit,bocking,wilston,6330,qld,19770107,,02 77449161,8256805,5
727120,jake,herbert,1,schlich street,,murray bridge,4700,nsw,19140913,,07 21055781,4856063,8
598490,jordan,brock,11,burrinjuck crescent,,moorooka,2527,wa,19571011,23,08 78408210,6409265,9
696310,katelyn,boman,,dryandra street,,wanneroo,6070,nsw,19501119,26,03 08549446,1613026,0
405130,charlize,hassall,153,dalyell street,,preston,3168,vic,19890216,23,03 93627164,7969193,3
655950,amy,mason,17,weddin circuit,,northbridge,2444,nsw,19740429,29,03 84744118,1389357,3
84980,arabella,hage,2,hawker street,,mount pleasant,3585,qld,19680708,13,,8482697,7
421290,kimberley,crosswell,32,stutchbury street,fernlands,narrandera,5162,vic,19190703,24,08 02843635,2930173,1
446470,marcus,widdowson,27,woodhouse place,,maribyrnong,3204,qld,19040712,29,07 50333892,7427341,3
64730,jessica,munyarryun,21,moor place,wimdaliri,leichhardt,4285,vic,19790915,34,07 65110066,7553748,2
232760,ella,green,10,lind close,,bunbury,7250,nsw,19520625,,07 92572779,9562853,5
599440,stephanie,brock,1,farrer street,,dandenong north,2217,nsw,19760121,35,02 17019906,2280731,0
44760,lucas,coleman,6,lucy gullett circuit,st kilda road,cromer,2160,qld,19790116,23,02 35887212,5373232,2
523150,kiana,kempton,33,buckman place,,wondalga,6101,qld,19130513,28,07 68270334,1204586,6
107290,charlie,white,25,lachlan street,,dover heights,5082,qld,,20,07 91694952,1022688,6
262470,matthew,gao,23,southwell street,vincent court,auburn,7321,vic,19531202,27,02 61783510,2030907,7
83620,bailey,araya,1,langdon avenue,,lavington,2761,,19570301,35,08 57002044,8483442,4
400900,ashley,dominey,67,must circuit,loc 3276,east roseville,6172,wa,19141102,26,04 31864612,4195894,4
199690,noah,gaynes,4,kambalda crescent,,east maitland,2321,vic,19330704,30,02 42145889,6746433,1
344910,pia,winnall,1,dodd place,,charmhaven,2227,nsw,19141126,,04 73512342,7734206,9
248390,bree,deck,10,mcghie place,the gums,burpengary,2000,vic,19711101,41,07 33335972,2531755,5
385440,alexandra,clarke,17,hugh mckay crescent,,port macquarie,4873,qld,19720608,19,04 30439189,2510576,4
383390,amy,campbell,37,cutlack street,,whalan,2732,qld,19371118,22,07 38947581,5522655,8
104010,liam,cerins,18,mcbeath place,racecourse,kingaroy,4304,,19481025,30,03 32244449,6086912,6
86040,lachlan,cheers,40,windeyer street,garden settlement,gorokan,2790,qld,19061004,24,02 31186791,7846181,7
631500,madeline,wilkins,29,mackenzie street,,kunioon,4703,qld,19770320,34,04 91089525,2556895,2
796490,emiily,wilkins,22,darling street,,vermont,2615,nsw,,36,03 41781389,5543149,6
33860,jared,dixon,43,tyenna close,,westmead,3180,qld,19430208,,04 54640584,7500828,9
547830,alysha,havelberg,56,darling street,,mosman,5108,,,26,07 90245400,6061806,9
216960,xavier,vett,52,jansz crescent,dental 3 garden city shopping centre,tingalpa,3720,sa,19120518,25,02 38538679,5722130,5
308770,joshua,seelt,14,flack street,caloundra family medical practice trinit,tarragindi,3350,,19731122,,08 45409006,8017146,4
540440,amelia,leslie,4,cruikshank street,,robertson,3044,tas,,22,04 36873610,4294247,2
135520,joshua,kusunoki,458,frankland street,summit cottage,cooran,4215,,19510802,42,04 01588288,1650441,5
199250,courtney,white,1,holyman street,,adelaide,3023,qld,19691004,25,08 22538255,1389177,6
527290,tara,macgowan,56,erskine street,tobruk hse,cooroy,2527,wa,19120402,31,08 58686263,1953296,7
279870,oliver,charman,12,hackett garden,,seaforth,2166,qld,19870610,24,07 88030268,9938542,8
159860,olivia,bishop,42,kellick place,northpoint,waratah bay,3173,nsw,19630523,36,03 38932339,2571686,8
591850,gianni,le lievre,54,william wilkins crescent,,st kilda,2264,,19110808,37,04 82614059,4946132,8
765650,olivia,clarke,15,mcmillan crescent,glenlee,cabramatta,2518,,19260923,,04 57409349,2112947,0
150750,sophie,geraghty,233,tobermorey place,port 3 kroombit,cuttabri,2040,vic,19440327,32,02 57451848,6438359,6
489960,oliver,hoyland,13,investigator street,emily farm,oaklands park,4625,qld,19800123,23,08 41912418,3403957,1
364150,jacinta,eyles,75,findlay street,,sunnybank,2360,,19141025,26,07 76584095,7778294,4
510500,daniel,lowe,37,cameron street,ridge-e-didge,,6063,vic,19350406,31,02 70354852,2708785,7
690270,annalise,martinovic,23,lyndon street,berkeley vlge,toowoomba,3152,nsw,19641118,27,07 70950742,9641060,9
245350,james,morcom,20,bunduluk crescent,sunningdale farm,camp hill,5013,sa,19420130,30,02 91135859,3109009,9
109030,anthea,passmore,22,earle street,budd ridge,concord,5433,nsw,19240613,34,07 36909799,9427559,9
644390,joel,dietrich,3,jondol place,,plympton south,2287,qld,19240430,39,07 79134259,5124972,2
186640,finn,grier-smith,14,molloy crescent,habitat,brighton,2354,,19051001,,08 61785749,1416297,1
185640,chelsea,richmond,254,,victoria mill estate,rostrevor,3198,nsw,19970826,32,08 38285200,1417493,1
251470,schkirra,stanley,,mckenzie street,dockside 44,brighton,3190,vic,19700928,12,07 39394161,4392803,9
731690,oliver,mcgregor,60,serpentine street,riverside park,mona vale,2481,nsw,19500617,,08 80093691,8371867,6
785270,noah,covino,27,stantke place,bayford cottage,williamstown,6230,,19180327,31,02 69566763,5428040,7
618140,drew,everett,27,kambalda crescent,kirkside cottage,turner,4558,nsw,19900425,32,07 32711071,5571498,1
245610,katie,stuber,29,schey place,,black rock,4212,wa,19050908,,08 27244830,8448426,4
98010,lachlan,nguyen,211,,,joondanna,2580,qld,19501203,28,03 12596208,3553923,1
183060,shana,white,9,kingscote crescent,,clifton springs,4621,vic,19390411,28,,9272377,6
600470,zac,tiboldo,31,batchelor street,,port lincoln,5118,nsw,19270304,,07 24649762,5850261,9
755380,erin,puttmer,15,nemarang ck,,glengarry,6012,,19460304,,07 97718533,5218706,9
366770,tarshya,wolfenden,212,maltby circuit,oakdene,findon,2484,nsw,19060522,34,02 02447552,9612331,5
84300,james,sumsion,3,glasgow street,allambee reserve,maribyrnong,2650,wa,19950110,,03 89142087,2595660,6
485770,peter,white,4,strickland crescent,brentwood vlge,toowoomba,3192,vic,,30,07 76082260,5826025,1
78720,bailey,quilliam,299,euroka street,antanoff' south,lavington,4217,qld,19481006,30,04 42151136,4030736,7
208030,brock,paterson,1430,endeavour street,,mount macedon,6060,vic,19780507,35,02 51553355,7806040,8
428140,liam,cure,243,wynn street,grandview,burwood east,7120,nsw,19661008,,02 31576583,4216853,2
90840,,white,9,,woodburn cottage,east maitland,3122,nsw,19571021,24,02 06559606,9020140,8
734510,james,mclafferty,17,collier street,stonehenge,mount white,3174,sa,19301113,12,07 74735252,4068110,6
13720,emiily,rylands,115,simpson street,,floreat,6107,,19490720,26,04 77447539,8304745,1
657450,caleb,de michele,79,cooks street,willaroo,canterbury,4501,vic,19971028,41,07 13479701,8432323,2
324850,jake,renfrey,42,stonehaven crescent,little forest,jacana,2229,nsw,19510324,,02 53601123,3548373,4
90780,stephen,gripton,15,slight place,c/-runaway bay marina,cohuna,3052,nsw,19921223,29,08 19593594,8252292,9
36680,olivia,afford,421,euree street,,ascot,3193,vic,19190106,,08 96216945,6555188,5
687140,leon,matthews,29,bulloo place,wanniassa medical centre,dianella,2034,vic,,31,04 53145427,6210489,8
493030,emiily,lutz,68,kingham place,the links,wallsend,2536,wa,19921215,32,04 33834302,6099929,1
165320,lawson,green,23,brough place,hillside farm,,3300,,19470609,,,7274321,3
650060,abii,zilm,77,gleadow street,,mona vale,2575,vic,19570116,32,02 68593364,5838755,4
330700,timothy,,14,blackman crescent,circle court,hurlstone park,2259,nsw,19720613,,02 87051314,9339741,5
183580,larissa,roman,50,mercer place,bayana,cleveland,4161,,19940929,27,02 65472303,6463214,9
495060,laklynn,ryan,88,discovery street,wallaces ck,nowra,2158,,19890226,26,04 07982659,2207696,0
644100,joel,lewan,146,chambers street,,st clair,3054,nsw,19581218,,07 08841708,9443948,4
340910,taylah,pulford,109,shannon circuit,vlla 18 pacific bay resort,underdale,5051,tas,19981124,24,02 34322953,9295931,5
777920,nicholas,zoontjens,39,beagle street,,arana hills,4210,vic,,38,,8517134,7
391430,scott,vincent,4,yerra court,rowethorpe,hackham,7212,sa,,27,08 55600238,4244706,8
130950,charli,majid,277,novar street,,cleveland,4807,qld,19280428,31,03 31062686,4536557,2
348820,samuel,pendergrast,18,sharwood crescent,inveraray,cobains,2066,qld,19951011,33,07 10626797,4058734,7
666310,emma,ziersch,91,dryandra street,old lake hotel,toowoomba south,2065,nsw,19180709,25,07 33240039,7209175,1
427940,cooper,hefford,28,,,andergrove,6152,nsw,19781024,28,02 19737832,6123292,3
199120,madison,,6,powell street,,st kilda,2290,vic,,25,04 69610031,8343076,1
691730,griffin,clarke,23,moseley place,pinelea,dandenong north,4670,,19030203,,04 15725008,7527908,0
616740,daniel,hand,170,cambridge street,,portarlington,5118,qld,19871108,9,03 26009383,1006595,7
367110,peter,rollins,39,alice jackson crescent,mehruda,stockton,4558,vic,19050530,,02 52304903,3128008,0
331280,connor,beattie,14,,,atherton,2164,nsw,19220528,,02 08912050,9140227,7
501880,jake,pascoe,20,wilkins street,,mooroolbark,4501,nsw,,,08 21458035,9409489,9
622100,phoebe,renfrey,200,kavel street,lypiatt,villawood,2141,qld,19611223,36,08 08335114,4852127,2
667530,alicia,wilde,7,currong street,,mill park,4035,qld,19310225,30,03 58322103,7271024,0
49240,jessica,ryan,6,ivo whitton circuit,,kirrawee,2768,vic,19851029,,,6449734,8
451600,emiily,dent,46,lambrigg street,central clinic,labrador,3153,nsw,19170522,32,02 48023729,3382565,9
651400,emiily,webb,11,lienhop street,rubet,south west rocks,3438,nsw,19650726,,07 08827878,1607170,5
645760,isabella,ziersch,24,clive steele avenue,,netley,4109,vic,19270617,,03 15903887,8881825,2
96710,liam,matthews,18,,,marion,5167,qld,19750210,,08 44553994,7782030,8
126790,anastasia,weare,5,doyle terrace,,rowville,2106,sa,19180906,28,02 65855284,2707029,7
62050,zane,mcsorley,47,capella crescent,,gulargambone,3196,nsw,19510514,23,03 62683580,6619134,1
164830,cambell,berry,,longstaff street,,police point,4112,qld,19920804,24,,5632206,9
153350,ethan,,108,lyttleton crescent,,kingston,,qld,19000202,34,07 39936068,2321353,2
719050,katelyn,haggett,69,walker crescent,roger dee,lilydale,3156,sa,19140824,27,,7667807,3
371000,jacinta,tiller,9,griffith place,,punchbowl,2224,wa,,24,03 15881877,5820163,9
6790,benjamin,thorpe,22,welch place,dallyn,watsonia,4800,vic,19060730,,07 84849176,3775939,2
647350,jackson,carbone,99,jaru place,berragoon,hyland park,2118,vic,,36,02 77788562,9203957,4
148730,damien,paterson,,harwood court,,bligh park,2067,sa,19400810,20,02 44802501,2798288,8
315200,olivia,hingston,39,molloy crescent,barra barroo,padstow,3104,wa,19271012,35,03 22866693,4623756,6
140480,adam,stanly,11,,ponderossa,salisbury,5351,vic,19290215,36,04 22585831,7402113,6
56950,bailey,white,36,ardlethan street,,cooma,2176,vic,19040313,,08 16596710,1066490,0
344180,lucy,burford,1458,narrabundah lane,,joslin,2526,wa,19740524,,08 92996222,4601187,8
621160,zane,donetzkow,19,delamere street,,parkside,4152,nsw,19160827,12,02 00926217,7798544,3
17260,jayden,boi,69,tepper circuit,wandary hill,beaumont,4740,nsw,19580326,,08 75518748,7909396,3
69170,eden,vorstenbosch,,clint place,,hamilton,2290,sa,19630325,,07 82046322,9657401,1
163930,thomas,ranson,21,clifton place,,marayong,3658,sa,19150309,9,04 64338236,9952807,2
473550,harrison,swayne,23,jardine street,,elwood,2647,vic,19841225,40,04 83203973,9382932,8
594430,riley,dudley,2,dyson street,homebrook,pearl beach,2340,wa,19391210,33,08 73253978,3231087,0
687490,lucas,moulton,3,barunga street,,terrigal,3170,qld,19350909,24,,2236991,3
153100,,mccombe,79,totterdell street,erina gardns,st albans,3134,wa,19951214,30,04 17194398,8777276,6
440630,kai,white,24,parkhill street,,greenacre,3850,wa,,,02 72046406,5770911,8
608070,ethan,worm,6,aspinall street,brookfield,northmead,2021,vic,19671121,29,03 54043072,4981237,8
687070,jeremy,britten,68,mcdougall street,,bacchus marsh,3224,wa,19510331,,07 55610209,3435571,1
450470,jamie,mckanna,112,hemmant street,,east ryde,4224,qld,19601007,23,07 58996569,8190512,3
411370,billy,longman,10,heritage road,kooringle park,clovelly,4165,sa,19880415,25,04 92016236,5666960,7
562000,michael,smeaton,186,cromwell circuit,argyle garden,ngunnawal,2096,nsw,19360709,,02 13598549,6195649,0
447840,nikki,hemmings,253,mckillop circuit,,taringa,2761,qld,,29,07 83293912,2872731,0
262430,rebekah,webb,18,,mein street,rye,2905,nsw,19760322,24,07 78817289,8291011,0
591840,roy,campbell,56,hawker street,,valentine,2774,sa,19781217,,02 63067341,1276094,9
751530,ethan,parr,3,antill street,,arundel,5173,sa,19390103,,07 38396788,5661322,1
630620,chloe,bartel,22,kanooka street,,casino,2323,wa,19381213,25,03 44157051,1578105,1
391820,ben,clarke,11,gundara street,,eudlo,3107,qld,19421004,35,08 65221079,1641735,1
277600,kasey,grey-smith,181,fuller street,,bayview heights,3192,,,30,07 88644463,8947595,2
34270,beth,rees,2,maconochie crescent,,campsie,2304,qld,19141018,30,03 47522201,3872549,8
85220,charlie,white,44,sturdee crescent,,roxburgh park,2906,nsw,19351118,31,03 31334084,2003941,2
178680,ryley,zimmermann,1169,wentworth avenue,diablo,blackmans bay,2298,sa,19960206,22,03 80862447,3192138,4
370960,aidan,mathe,34,etheridge street,,homebush,4127,nsw,19110803,,04 54819252,1596447,5
322560,,colquhoun,35,stanley street,currandina,lalor park,2280,nsw,19181030,26,03 85736318,8406726,8
710100,caleb,george,54,suttor street,,bonnyrigg,5173,sa,19930326,28,02 25716229,3758191,9
567850,taylor,george,180,barnes place,,downer,2333,nsw,19051022,,03 99669192,2690047,9
77640,amy,kempe,25,bavin street,,campbellfield,4226,qld,19740206,,02 21748485,8895183,5
485870,benjamin,coady,34,goodwin place,teneriffe wharfs,windsor,3141,vic,19680818,32,03 95539454,2184719,1
597740,elly,britten,7,epacris place,caterer,cranbourne,5014,,19960608,33,02 07574803,8608017,4
709660,thomas,galbraith,9,breona place,,coonabarabran,2870,,,,03 90561015,3501071,2
745870,adam,george,33,hickenbotham street,,hivesville,2640,nsw,19570612,29,03 59865773,1968936,9
541800,jaime,dixon,7,coghill close,sec 528,wangaratta,3677,nsw,,35,03 23059434,7622189,9
636110,cheree,noble,100,chave street,,tweed heads south,3094,qld,19310601,19,03 29184236,6052585,6
324120,amy,pereyra,56,steinwedel street,,,4560,vic,19970702,,04 44555491,6708314,5
431800,nicholas,chandler,130,lyall crescent,anglican church,wangaratta,2159,nsw,19810112,27,08 52646829,1211140,0
275460,elizabeth,trace,24,wallaroo road,villa 3,noble park,2099,,19350309,,04 59402477,4477548,9
21620,lachlan,wardle,41,glasgow place,,charlestown,3825,nsw,19850920,,07 35240056,1877474,1
19220,mitchell,matthews,70,elvire place,,belgrave,2519,,19400819,23,08 62647010,3663356,9
258130,abbey,leditschke,17,nardoo crescent,,hendra,4211,vic,19881110,29,07 94624621,8244955,3
388270,sophie,wasson,61,renwick street,,auburn,2094,sa,19040603,34,03 34039702,8340301,0
386990,saara,keri,6,mokare street,glenview,hope valley,2066,nsw,19491223,23,04 45805659,1212569,9
464820,thomas,ola,17,burdekin avenue,,westbury,2168,nsw,19350316,35,04 50089679,3003221,7
629480,adam,mccalman,4,custance street,,albion park,5573,nsw,19850527,21,08 38273062,4256664,4
179010,emiily,clarke,9,maynard street,corcoran,bondi junction,2877,nsw,19070830,28,02 59910354,8450636,7
759790,,robson,32,william webb drive,,granville,2450,nsw,19401006,35,04 90003816,2465917,0
91390,alysha,nelmes,8,rutherford crescent,,toowoomba,2250,wa,19070731,33,04 25083909,9367721,6
747150,dylan,glass,4,george street,oaklands village,murrindindi,2250,nsw,19191110,12,08 29396063,7706171,7
346130,amber,carruthers-taylor,62,torrens street,,westmeadows,2035,sa,,28,03 29770182,9127380,0
359060,william,white,15,bridge street,,lalor,2750,nsw,19120718,28,03 72759032,4407276,7
698720,dean,wooley,38,morton street,,preston,4051,tas,19650330,30,03 91202236,2057816,4
186300,noah,stanley,265,postle circuit,old lake hotel,ivanhoe,5253,vic,19500912,34,08 12112506,4895946,9
99100,flynn,everett,30,rivett street,,malvern east,5022,,19510210,19,07 10871363,7064195,8
240790,connor,ballantyne,20,babbage crescent,,clayton,7250,vic,19080903,,,7432473,9
603020,emma,collinson,40,urambi vlge,yenda units,lowood,2747,sa,,27,02 59914651,4865649,8
541140,daniel,kempton,11,hopetoun circuit,,matraville,2147,nsw,19970722,30,08 43568703,5034324,2
663930,damien,elphick,4,chifley place,,raymond terrace,4702,,19861209,30,04 16637403,2398999,9
666830,kai,feeney,7,clare dennis avenue,kinnoul,oakville,3165,qld,19661124,10,03 61094701,8741968,7
202030,brianna,dixon,66,booroondara street,st john of god hospital,dalby,2795,qld,19990505,29,07 44587342,1350718,1
587360,jade,millar,627,lexcen avenue,,broadmeadows,3199,qld,19210401,22,08 40012924,1998343,6
649860,vendula,purdon,69,leichhardt street,cooloola farms,lalor,2112,nt,19071021,34,03 80330841,9983523,1
377690,daniel,stubbs,33,wybalena grove,,eastwood,3220,vic,19650102,33,04 16694906,2031974,1
758320,anna,clutterbuck,16,mcclaughry place,,dysart,2257,sa,,28,08 57787481,2472964,9
141470,clain,campbell,25,maclaurin crescent,,tomakin,2100,wa,19330824,24,03 38502539,3335826,8
28600,brodee,donaldson,94,cloncurry street,,hoppers crossing,4220,vic,19240319,34,04 78099354,3576241,2
243420,harry,,11,getting crescent,coralyn,kulin west,3377,vic,19251026,13,08 94859095,9753536,8
585450,erin,van hoof,45,cox street,lakeview park,peakhurst,4817,qld,,35,02 73275355,8518826,0
575020,charlotte,blake,17,blamey crescent,dunmoven,birubi point,3167,qld,19660106,28,02 83426572,8185436,4
363560,ashleigh,grainger,134,,rockview ashtead,kurri kurri,6163,qld,19880703,,,8857643,9
674460,molly,coatsworth,23,clucas place,,eaton,2173,,,,02 89609805,4953352,6
708120,cameron,nguyen,641,wallaroo road,,black rock,0836,vic,19690805,26,02 07890794,3726033,4
602360,william,wilson-haffenden,5,duffy street,,toorak,4075,,19270723,21,02 96350923,2247364,9
118790,angelina,berry,3,derham court,,cabramatta,3424,sa,19171104,34,02 96333755,2021251,9
716700,tiahnee,green,7,franks place,,pine creek,3022,vic,19061105,31,07 80864259,4043500,7
479570,rebekah,lette,78,tullaroop street,,devonport,2452,qld,19121116,,03 22543583,3418100,3
791890,pino,nicklason,165,jardine street,,bambaroo,4019,sa,19040724,28,08 23908568,8531383,0
627550,liam,soward,346,longerenong street,plainview,toowoomba,5167,nsw,19150122,24,03 97836818,9746775,1
124220,luke,colquhoun,8,babbage crescent,,emerald,5025,tas,,25,03 02982597,7356295,4
578230,petreece,lowe,16,withnell circuit,,pymble,4210,,19450623,36,03 23401192,9281263,7
31000,samantha,dixon,36,bunda street,,cherrybrook,5092,nsw,19610218,19,08 07606161,1670775,3
127820,sophie,wyllie,1,hawkesbury crescent,broadmere,beaumont,3146,vic,19900525,33,08 36553925,5029522,7
461000,sean,,3,pudney street,flr 5 john flynn medical centre,ballarat,3284,qld,19941202,33,07 44662443,8818486,9
623970,clement,bishop,16,dyson street,,paddington,3226,vic,19680531,37,02 53291976,2945610,9
255640,,quilty,21,earle place,wytaliba,fraser,7250,wa,19300205,30,07 08515729,8979069,9
199560,kane,nguyen,6,gingana street,,surfers paradise,0820,vic,19841118,29,02 38849346,7178909,9
164070,jack,white,153,lambell close,,toowoomba,2250,qld,19630808,9,08 58641432,5480223,5
788570,catherine,mason,23,vickers crescent,,mcmahons point,5700,nsw,,,04 82141316,9216650,5
243320,mackenzie,orchard,115,paul coe crescent,,casino,4405,,19250802,24,02 12980072,7423689,5
28610,louise,royans,33,herington street,hazelwood garden,salter point,3939,tas,19660725,31,08 24623035,7617936,3
437890,peter,toker,57,alfred hill drive,,bayswater,3013,nsw,19141202,34,03 64547923,7102943,3
21060,gabrielle,ryan,82,lambert street,,caulfield,5333,nsw,19930614,10,08 13883755,3600227,2
58930,chelsea,salt,20,service street,plainbrook,floraville,2036,sa,,24,02 22301714,3095369,3
600120,nicole,condo,70,mathieson crescent,,kedron,3108,nsw,19611212,,02 74262085,6489644,7
595830,tyler,cadman,28,cleeve place,,bicton,4165,nsw,,22,08 34377232,5554413,1
725110,india,scheffel,28,casson street,meadows estate,toowoomba,4650,nsw,19520921,,03 86073189,7554986,5
277850,joel,scheffel,29,arabana street,riverbend,maclean,2721,,19581030,9,04 79042777,8017258,6
265380,gianni,denholm,1,taylors creek road,rawdon,ruse,5032,nsw,19580915,,03 80114313,8842892,7
155300,amber,de pierro,80,symers street,terranora,botany,3128,nsw,19030116,28,02 67325868,4296720,8
671990,kelsy,de smeth,24,irvine street,,kondut,3101,wa,19920225,,04 19891401,1070648,4
568460,kyle,ballantyne,35,mccormack street,dolphin arcade,joondanna,4169,,19111221,34,08 47342584,3194176,6
710690,max,plane,26,reuther street,,innot hot springs,2233,qld,19780928,20,03 34634663,7568496,0
296990,kelsea,hering,97,boddington crescent,,hoppers crossing,2134,nsw,19290706,29,07 77766709,6657870,3
156870,brody,dixon,39,blanche place,hounbank,bonbeach,2118,vic,19660826,24,07 85971451,3236700,4
622460,isabella,overmeyer,8,lane-poole place,,aspley,6210,vic,19030713,32,02 77079984,9840958,2
661970,stephanie,reid,45,alinga street,,paralowie,2093,nsw,19841028,31,04 86973658,1429719,7
741850,oliver,seselja,1,lansell circuit,innawyn,gowrie,2460,nsw,19910927,37,08 42459856,7035708,8
626300,blaize,fuda,23,pickworth street,,berala,3199,,19451203,33,08 09662685,4546833,4
691810,kierra,kalambakas,14,bourke street,,potts point,2322,qld,19260515,,04 22269952,5361722,1
