44310,damien,webb,70,barada crescent,,castlemaine,2774,vic,19550705,23,07 04627343,9943212,3
320130,alissa,wiseman,21,namatjira drive,,bundeena,4470,nsw,19280201,,04 81813689,1227149,4
268770,eva,clarke,5,rankin street,dakota,junee,3130,wa,19431029,35,,3393087,6
171810,brayden,vaninetti,33,boolee street,,north turramurra,2065,,19481028,7,02 20169176,2624213,4
179400,samir,burman,76,gellatly place,orange hill,sadliers crossing,3199,,19070726,29,08 00431536,1637916,6
365280,riley,crosswell,2,harford street,,mayfield,7190,vic,,30,03 57978979,4614006,3
223120,jasmine,white,3,eleanora street,the waterford,beechboro,2066,nsw,19030524,29,02 20770366,1265313,8
682840,joshua,dixon,28,fitchett street,,murrumbateman,2161,,19320830,40,07 77837644,2046995,1
291410,michael,dinh,7,stradbroke street,jarrah,frankston,4700,nsw,19681206,35,03 72184813,9608462,1
224960,chloe,boeyen,54,dethridge street,,woy woy,3136,tas,19470105,9,07 21827576,4848466,9
655830,bailee,pontifex,31,juwin street,marylands,highgate,2250,nsw,19470409,36,04 23562187,9225762,4
152810,shelbey,elika,38,freehill street,,underdale,3023,nsw,19441109,34,03 89545088,1553421,4
635150,koula,marshman,16,burkitt street,afflexian,wynyard,2206,wa,19950124,,07 70212096,1789027,6
621570,sophie,campbell,55,richards street,,dianella,3055,vic,19010115,33,08 29382498,1053891,5
392570,taylor,mccarthy,8,darwinia terrace,,lalor,2615,nsw,,30,08 27774818,9874537,8
76700,emiily,reid,13,lawrence wackett crescent,,altona meadows,2147,sa,,38,04 76381377,8263748,1
529220,keira,allermo,170,mahon place,,kinross,5573,nsw,,20,03 87635228,2408172,3
443310,antonio,blowes,13,cutbush street,,giralang,3033,qld,19830430,32,02 75971505,6818908,9
235380,trey,wurm,27,morton street,,allawah,3165,tas,,25,04 46520964,7679791,4
551580,blake,maier,15,amagula avenue,huonme dicks creek,holden hill,2483,vic,19740220,29,02 72799748,1422557,9
607240,lawson,hammer,8,swan place,glenhurst,leichhardt,2560,,19690224,26,03 33911239,9342809,2
769960,isabella,kyriacou,30,willis street,,keon park,4215,sa,19530215,34,08 00888210,2688038,7
355430,benjamin,falvey,68,longmore crescent,rosewood garden,rocklea,4305,qld,19280124,,08 32576412,9148204,6
168780,connor,reid,59,,wallaces ck,shellharbour,2880,vic,19241017,13,08 18755059,5830897,3
142110,jasmyn,kanikula,32,jondol place,,hillside,4163,,19981023,,04 99012490,7072888,4
154630,beth,morrison,50,duffy street,,morwell,4630,,19820928,21,,1346317,0
12100,sian,traforti,1,mathews place,,greenacre,2025,qld,,,07 87964488,8489186,6
694170,harry,mccarthy,1158,port arthur street,,yeronga,3195,nsw,19310924,20,02 75492811,5995491,3
745030,judah,kingsley,276,greenhood place,west road,aldinga beach,2480,nsw,19720622,30,08 15808946,1360274,0
615050,luke,bambling,27,derrington crescent,,eden hills,3172,qld,19390226,24,,1874741,9
566320,brooklyn,yu,3,olympus way,,mayfield,3175,vic,19710419,29,04 61471542,2462080,4
180910,joshua,nylander,24,bellinger circuit,,oatlands,2261,nsw,,36,07 03799340,1603965,4
305750,lucas,blake,22,hunter street,mulbring est,coolbellup,4122,vic,19051221,,,4776102,4
461690,alessandra,cecere-palazzo,40,arabana street,cottage rn east,broken hill,6726,nsw,19310301,26,08 99148051,7144613,4
204210,michael,herbert,33,duncan street,nymboida downs,woodville south,4216,nsw,19201117,,07 17073612,5190037,8
490360,tynan,parashar,26,seaver street,antanoff' south,thornlands,2166,wa,19120303,30,08 31887997,8826441,6
471050,ruby,longo,21,crozier circuit,kanya,mount eliza,5606,nsw,19490720,27,03 43602742,2036117,6
532830,trent,baloch,,strangways street,,greenwith,2533,nsw,19710118,11,07 92539840,3961075,6
147530,alana,unyland,148,jerrabomberra avenue,flight springs,greenacre,2113,tas,19340426,30,07 84779660,1902852,7
77990,joshua,kilmartin,5,lennard street,redwood village,wondecla,2117,vic,19080422,25,02 04952266,3879341,6
577750,jesse,campbell,46,,,junee,5000,wa,19130623,8,04 55057186,1700690,3
773500,jessica,lodge,32,moura place,,st clair,6020,wa,19021119,28,02 37325614,7521841,5
142610,charlie,carvalho,5,macdowell street,zimms corner,sunshine north,2606,nsw,19900509,,03 74302488,2331441,6
787720,jacinta,sedgley,22,gardiner street,,sanctuary point,3630,nsw,19591119,31,02 30958936,9441798,9
74930,william,scheffel,32,badimara street,,kiara,2168,vic,19700120,35,,4631444,1
194150,william,yrdaw,13,florentine circuit,,bossley park,2447,vic,19800724,38,08 28255912,2936389,7
141790,emiily,sumsion,6,,,tallai,2653,qld,19200215,35,08 38356394,1685471,3
634860,elizabeth,whiteley,39,neville place,palm garden villas,narooma,5090,nsw,19580818,34,08 03732028,3564463,2
596940,kydan,zimmermann,52,vesta place,,mullewa,2350,,,26,03 04386518,2961182,4
188910,ayden,dent,10,desailly crescent,,toowoomba,3875,nsw,,39,04 04159338,7219051,0
363230,amelia,baker-cresswell,7,,,richmond hill,2223,vic,19471230,,07 61429974,8392754,4
784530,millie,greenberg,22,barwon street,,rye,2590,wa,19391223,27,08 72227015,4035308,5
547150,nacoya,trzcinski,5,thornton place,,harrington,3136,qld,19640223,22,02 11082457,4520573,5
792100,isaac,white,95,clode crescent,grammar school,sunshine north,2066,vic,19461025,31,08 77648294,3786007,5
796420,mikhaili,campbell,17,onkaparinga crescent,,kinross,3199,vic,19760503,32,07 17643712,3848256,7
451120,kiana,aspinall,191,,,yinnar,5554,nsw,19360320,30,03 46733930,4036237,6
431020,madeline,priest,1310,shepherd street,bunkers hill,caulfield,2752,nsw,19681219,30,02 38847710,6504671,4
334510,adriana,green,91,milbus place,,rowville,4560,vic,19420828,9,02 13222020,2686861,3
647160,charlotte,berry,85,hooker street,normanhurst,salisbury,2400,,19031016,36,,7042261,7
690650,katie,maclaine,34,dartnell street,,ryde,2700,vic,19201119,31,03 63415257,6042759,0
458200,matthew,fullerton,44,russell street,apmnt 65,lakes entrance,4551,nsw,19211108,13,02 12399978,8797042,1
468020,belinda,suine,68,munga place,,noble park,7010,sa,19860727,34,04 02192688,9573481,0
659290,alaiyah,embrey,63,dundas court,,st peters,3095,,19651227,21,07 99933705,9496767,8
79720,makayla,steinmetz,12,keith street,,south melbourne,3125,sa,19470406,26,02 06429054,9805408,8
518000,harrison,cochrane,2,clift crescent,,gordonvale,4067,,,25,04 16312676,8113137,3
249490,darcy,ciotti,18,cathcart close,,cranbourne,2549,wa,19040428,,08 34029959,8005557,5
774410,michael,van rossen,9,womba place,,lamington,4341,sa,19010915,25,03 47555414,7691951,5
734050,harrison,kozoolin,1,mceachern crescent,,sheidow park,2220,,19700302,,08 45285130,9357076,3
40050,cooper,chandler,112,de burgh street,,reynella,2324,nsw,19820328,,03 66911837,5776118,6
482310,jayde,huxley,44,shackleton circuit,sutherwood north,geelong east,2073,vic,19481117,,02 92329462,2680331,6
571730,nathan,rees,295,maclaurin crescent,,raymond terrace,2536,vic,,23,03 97719632,1681971,1
613370,clain,landone,3,buller crescent,greenpatch,forrest,2145,nsw,19280506,,03 99253079,8192842,1
266180,liam,finlay,60,marchant circuit,,woombye,2143,sa,19890207,21,03 83434789,3365040,3
399420,,,3,davis street,,bellevue hill,6330,vic,19930526,31,07 94873241,4642979,9
652800,micah,clarke,18,galibal street,kerradan,lilydale,6016,tas,19611002,22,07 63541760,7778674,4
329950,pace,white,6,benson crescent,,bullsbrook,3137,nsw,19730408,,,3924869,6
559060,jack,leslie,38,tytherleigh street,,highton,2151,wa,19770718,32,08 26140168,5395629,5
553330,callum,miles,15,oakes street,billsblock,lalor park,4824,qld,19990113,,04 98895975,5352289,7
484150,ella,green,16,eaglemont retreat,laughalle farm,toowoomba,5061,,,34,08 88025027,3614693,7
174930,claudia,hofhuis,8,serpentine street,karami,tylden,4350,vic,,,02 77053168,1687068,7
218970,lewis,reid,288,allen place,caravn park,parkside,7320,nsw,19250617,27,03 83192394,8615635,1
340020,lara,thorpe,32,bussau close,kerein hills,dundas valley,2787,wa,19590809,34,04 87633230,5098619,2
772670,joshua,clarke,79,macintyre place,,burnside,2170,nsw,19791101,,02 87025820,3508607,9
449370,sarah,matthews,12,sprent street,,devonport,2464,vic,19470719,,08 09124609,8447594,6
87930,bridget,kotsiomitis,2,filshie close,springbanks,berwick,2142,vic,19410722,34,08 82727748,8278837,3
462430,jade,campbell,16,balsillie crescent,lorrha,mount riverview,6324,nsw,19720214,37,07 85162731,5082106,3
8430,joel,,16,vidal street,,burwood east,2173,,19380716,25,07 81643674,9255029,1
644160,joshua,conaghty,70,mccaw place,rowethorpe,taigum,6112,nsw,19620722,35,08 77855835,7607127,8
250320,kate,gibb,35,casey crescent,orange hill,somerton park,4860,vic,19910312,,04 20554301,9406540,6
109320,jordan,siviour,42,caffyn place,narellan court,bellambi,2106,qld,19251114,29,08 32290582,5953105,6
786370,stephanie,kiss,37,menkens court,glenavon,ulmarra,6722,wa,19431121,35,08 29970332,8926262,8
260530,seamus,millar,19,harrison street,nioka,preston,3805,qld,19251021,19,08 10081002,3050596,7
512400,erin,au,45,,silver sand caravan park,forrestfield,3191,wa,19590714,31,03 39999865,6555218,9
624270,sophie,fullgrabe,9,,umina park nursing,cranbourne,3941,sa,19710128,29,04 11459685,5749222,3
702210,campbell,marous,41,kenyon circuit,penny lane shopping centre,cherrybrook,3023,nsw,19460516,47,02 52906748,3357033,3
712660,,,5,ashley drive,,bellambi,3042,,19570415,32,07 23022059,1538009,7
256300,grace,mizerski,22,bugden avenue,,peregian beach,7260,qld,19550103,34,04 62072763,5539717,9
426870,katherine,kinnane,1,rowe place,,gnangara,2039,,19851011,,07 68617484,8659325,2
3460,finn,leishman,31,bavin street,canowindra,oak flats,2097,nsw,19651026,,04 23162388,1739251,1
163370,madison,cochrane,3,caley crescent,,oakey,4127,wa,19330608,12,03 28942329,2358246,5
298740,bianca,webb,2,,balamba,norwood,3690,nsw,19290926,35,04 16729988,2511896,3
736940,madison,hoffman,21,torrens street,roblinvale,invergowrie,6019,nsw,19510424,29,08 37777303,9811655,8
143240,seth,rothe,7,dennes place,loormeah park,thornlie,2540,qld,19230730,38,04 58104382,9180922,7
602790,olivia,salt,133,leichhardt street,c/-bundoora park,burwood east,2068,nsw,19690505,,08 38175689,8535407,5
399720,lily,kaufman,207,ingamells street,st john of god hospital,shoalwater,6005,nsw,19190313,34,07 06706239,4488509,9
1730,imogen,hilton,55,totterdell street,,bligh park,3187,nsw,19870726,,07 81984368,5680218,7
673820,fraser,houlson,61,debenham street,stretton park hostel,atherton,2151,wa,19300616,29,03 73130063,9008796,6
202410,brodie,clarke,68,norrish place,,ryde,2044,wa,19131212,31,07 24284850,3777583,6
175480,yana,paterson,16,knox street,,creswick,2325,wa,,,04 33823583,8878978,7
232700,makayla,mccarthy,35,dalley crescent,kepnock grove retirement centre,mount gravatt,2481,tas,,,08 24570286,5890686,6
384560,kobe,berry,11,keverstone circuit,,clayton,6009,nsw,19430602,29,04 53699717,7074514,8
390030,olivia,nguyen,3,holden crescent,,canley heights,6315,nsw,19430817,31,04 13913599,9190465,9
684180,,clarke,118,ballard place,marylebone,wanniassa,3195,sa,19941028,,02 26646764,7806517,2
688550,kadin,white,3,cromwell circuit,,winston hills,3550,vic,19840422,,08 26901777,5834076,6
545490,briley,ryan,1,campaspe circuit,lakewood estate,tandur,3073,nsw,19760712,35,04 81569183,5332160,8
342530,jake,jesser,6,anderson street,snorter hill,elsternwick,3188,,19100408,31,03 09987943,2353864,3
336260,teal,roche,718,marcus clarke street,bunavon,blue haven,2176,nsw,19350924,32,03 26720053,8932659,0
486740,daniel,teague,18,federal highway,meroo manor,cooran,7307,nsw,19420716,31,04 17208944,7748699,9
722070,benjamin,manzie,17,starling place,,norton summit,2211,wa,19770217,,02 24327650,6931121,7
450240,robert,fehrmann,42,hayley street,,bicton,2228,,19440919,39,08 54679509,5295930,7
43350,abby,browne,65,newman morris circuit,,elimbah,4152,qld,19360803,38,04 74588954,4793949,1
337870,lucas,edson,16,benson crescent,,alligator creek,2428,nsw,19850831,12,02 69784022,7830086,3
658670,brooke,bellon,313,pitcairn street,,balwyn north,3630,wa,19111208,22,02 12933654,3697760,0
169860,kylee,mchenry,15,poynton street,,brunswick heads,3174,nsw,19260606,9,02 80743542,3961724,9
380410,lachlan-john,bansemer,12,denny street,,stratford,4078,vic,19301203,33,08 98179889,2474664,1
201410,caleb,hofhuis,481,turner place,blue hills,chatham,2628,qld,19870827,,04 72016685,8578065,4
766560,shannon,menzies,1,frencham place,navillus,geelong west,2088,nsw,19151124,26,03 21996806,2933893,8
320110,nicholas,bosonworth,11,neilson street,,brighton,3847,qld,19321015,37,03 02623375,6035788,3
203220,amelia,toms,65,fiaschi street,pangani,klemzig,2075,wa,19460926,20,07 02904966,1380522,5
542500,emiily,salt,13,croton street,milmilland,margaret river,5166,vic,19641107,35,02 31913092,1567138,3
71820,lachlan,crook,45,miller street,,concord,3032,vic,,23,03 21985206,9472791,9
81080,lily,mason,803,chuculba crescent,,kentucky,4701,vic,19770415,8,04 12504803,6725252,0
574380,hari,white,8,yarra street,,success,2259,vic,19761215,25,08 73784700,8642156,4
192360,thomas,brooker,44,proserpine court,tannamurra,lismore,2251,vic,19320328,31,02 86967362,3747083,7
397920,erin,paulit,3,william webb drive,,south west rocks,3195,,19761106,24,07 15021605,2750921,9
25600,jasper,zarkovic,33,antill street,hawkesbury natural health acupuncture ce,dalby,3672,nsw,19000214,29,04 98818035,8105481,8
407530,thomas,mcguren,376,ryan street,,cooks hill,5108,nsw,19731008,11,03 68142462,3595148,1
208510,hayden,mccarthy,1,clunies ross street,,granville,2298,,19851221,30,02 17098532,4403902,6
424740,lily,bowerman,2,risdon place,johnflynn medical centre,avalon beach,2290,nsw,19860608,32,08 97914855,8197536,7
262460,brendan,reid,44,mathieson crescent,,east fremantle,4502,nsw,19730626,,04 36529684,5997613,9
324580,heath,leslie,62,sidaway street,,,6164,tas,19830131,36,03 36268758,9215725,0
571510,benjamin,burford,362,cowan street,rosetta village,armidale,2093,nsw,19630116,10,,9672997,9
713460,charles,zierholz,13,o'sullivan street,,moss vale,2567,vic,19451206,24,04 80958907,3157772,5
716220,lucas,webb,14,sherwin place,,lennox head,2560,nsw,,23,04 42515797,1591193,9
365520,joselyn,nannini,92,giles street,,leda,4110,vic,19170117,29,03 31158657,4097469,1
420680,aiden,reimers,41,darling street,locn 6589,bridgeman downs,3043,nsw,19901006,28,07 26396787,2353882,5
408180,chevonne,stanley,9,fernyhough crescent,,kingaroy,2228,vic,19430403,37,03 18133636,7783885,5
56200,lachlan,braithwaite,115,sid barnes crescent,murrong,malvern east,2483,nsw,19811024,25,07 75827727,7346772,2
442260,hannah,hyles,54,miller street,sunshine farm,woy woy,2259,,19750624,38,02 03381487,3876853,0
548270,evan,spurgeon,445,rene street,acacia hills street,maryborough,6168,vic,19350615,34,02 83725462,4499193,0
624310,anton,sek-sekalski,12,woollum street,ardersier,macquarie fields,3860,nsw,19221003,27,,8595213,6
459640,michael,royle,1,deeley place,pacific bay villas,condell park,2027,nsw,19481029,38,04 20452183,2477970,5
407180,callum,rudd,9,marou place,,highton,5352,wa,19890505,27,03 13022115,2133110,8
662430,alexander,webb,370,vansittart crescent,the slipway,devonport,2770,nsw,19690108,31,02 39626769,1273706,9
798400,chloe,orme,20,studley street,,keilor east,3188,nsw,19230414,,03 07184204,6169692,4
775400,lucy,voulgarakis,197,piddington street,,berwick,4110,vic,19671022,20,04 30155016,8270663,0
421780,gabriel,tuting,86,yanda street,eldwick,nambour,5087,,,11,08 89422380,8767549,8
450320,william,marshman,789,cossington smith crescent,brentwood vlge,leongatha,2049,nsw,19101127,22,03 91158949,9417647,9
430060,noah,dent,33,forbes street,,tweed heads,2580,vic,19411006,31,08 96897442,6889720,5
758980,toby,snelling,30,temperley street,lyra park,toorak,5118,qld,19310409,,08 15352963,8943291,6
10510,maddison,ballantyne,2,balfour crescent,,allambie heights,2571,nsw,,22,04 91192725,2482207,4
579790,joshua,danzig,109,heagney crescent,clear creek,sandy bay,4007,vic,,38,07 39497342,6479612,8
658410,talia,winfield,19,harrington circuit,,semaphore park,2196,nsw,19100126,31,02 83579816,2591683,2
377760,dylan,mason,5,duffy street,brindabella specialist centre,redhead,4213,tas,19740807,33,07 34079448,5178667,1
147310,erin,gilles,56,westbury circuit,windy gully,derwent park,4215,qld,19840105,,02 17428306,1941609,5
360050,kira,goode,41,perry drive,kooroo jersey stud,blair athol,2606,nsw,19691216,26,03 04281567,2893372,8
325800,felicity,halley,2,baskerville street,,benowa,4814,vic,19911221,30,03 62008674,1952615,4
78760,fynn,ollis,53,gepp place,,spring hill,2090,vic,19270704,24,03 21186353,1158711,7
80050,william,bowerman,7,gasking close,pacific terraces,robina,7320,qld,19030725,,07 76446658,7708370,3
181290,bayley,white,30,anembo street,,cashmere,4601,nsw,19290510,32,03 21209218,2270248,5
727140,harriet,,46,pigdon place,bringalong,woodhouse,5093,vic,19750915,,04 19767698,3015273,6
319870,hannah,penno,22,gaunson crescent,old kapoola,budgewoi,4555,vic,19230421,,02 96044878,8234675,9
104860,imogen,lombardi,1,longerenong street,forest placeretire,clovelly,2852,wa,19550106,20,07 61995929,3439313,2
729540,nacoya,leslie,53,bugden avenue,,ashfield,4103,sa,19560806,36,02 13529846,7799923,6
72140,lacey,ottery,48,kalgoorlie crescent,rushall park,worongary,2199,sa,,,02 42002068,4907853,1
692740,matthew,jiang,68,shannon circuit,old post office,mawson,6169,qld,19621117,,08 20875205,8470206,5
466300,emiily,fallo,6,currong street,,petersham,4740,nsw,19091108,36,03 23186876,9534535,6
561200,william,mason,98,coxen street,abbey green,elwood,3192,vic,,33,04 06868582,7236465,0
255990,caitlin,sondergeld,29,aroona court,,crescent head,7310,vic,19391016,38,04 74997180,5750815,5
39430,samantha,green,19,doutney place,gracemere grdns,manunda,3066,tas,19901023,,08 21999947,9583608,5
428270,joshua,fair,5,barunga street,,canley vale,2120,nsw,19771031,,07 84452714,1654441,8
495130,silas,whatling,13,bural court,yarrallah,kaleen,4820,nsw,19710217,19,08 52672005,1654500,4
735230,lachlan-john,lodge,3,clisby close,,maribyrnong,2913,nsw,19821007,,08 70049559,7221797,9
281820,michael,white,103,mclarty court,boxwood hill,palmerston,2257,nsw,19420818,32,02 99623987,8421460,2
610200,joel,green,160,maltby circuit,quadrega,carlingford,2075,vic,19450513,28,03 20030709,3215043,0
701320,corey,madigan,15,knoke avenue,,boondall,3523,nt,19190414,29,04 16851638,8242180,3
735470,jennifer,laverty,46,waramanga place,bonny doon,forrestfield,,,19160308,,08 45269595,1509370,0
366870,bailley,bastiaans,87,lewin street,torrens grove estate,coral cove,4152,vic,,33,04 29153547,2697202,9
500520,george,green,11,hansel place,,berowra heights,5556,,19420214,37,07 12553139,3661756,2
393840,kiara,rana,45,barada crescent,,corrimal east,2203,nsw,19200217,36,04 89023997,2668964,6
442840,jett,robson,4,rafferty street,,duaringa,2540,nsw,19491101,33,03 18198284,5333818,7
685350,callum,mcgregor,218,cumbrae place,ash-mere,woolgoolga,4650,nsw,19770730,9,03 77192115,2813380,5
688960,patrick,eveston,129,osborne place,karinya gardns,somers,3630,vic,19710325,26,03 11895231,1857846,7
770510,jake,rundle,1,beard place,,whittington,4655,nsw,19950525,11,02 96103988,6675238,6
51430,blake,white,11,spinifex street,rosehill,rowville,3150,vic,19750414,40,04 48680571,2098872,0
478850,robert,browne,21,aurora close,unmera,dandenong north,3131,wa,19321006,29,02 71471586,1587763,1
712300,jaden,mason,24,shirlow place,villa 43,currimundi,2025,,,40,08 90354349,9877885,0
36630,lachlan,coleman,10,namatjira drive,,murray bridge,2534,vic,19400227,26,07 61057823,6999937,4
204600,xavier,jover,18,bingle street,,bundaberg,3134,nsw,19070225,34,04 65064554,5458755,4
420930,joel,spark,29,frencham place,,moorooka,3199,vic,19770424,22,04 83839346,5774489,8
520710,jacob,zaltron,103,eighth street,,hawthorn,3672,,19981019,35,07 77114702,4686253,7
702480,konstantinos,tu,6,macdonnell street,,port pirie,3350,nsw,19210202,33,04 25765384,4769895,1
522420,,nguyen,16,clare dennis avenue,wallace heights,korora,3125,nsw,19721228,36,03 24841437,9403447,7
199910,kiara,wilkins,2,strong place,,st albans,3926,vic,19160307,,02 18127724,3796599,1
256380,luke,coppola,32,hurley street,unt 2,moorabbin,2229,vic,19190630,28,,6756305,3
401350,claire,grainger,20,wattle street,,moss vale,3500,sa,19011015,,03 10961588,5649433,0
516560,benjamin,kluske,5,newman morris circuit,sherwood,seaton,3000,act,,10,08 89289880,8236417,4
143720,olivia,cochrane,101,attiwell circuit,,dickson,5091,nsw,19220713,29,07 37280848,2596400,0
25100,zali,wilkins,7,styx close,tochra,brighton,6030,qld,19251112,30,03 44563095,4067287,5
47090,adam,hoffman,29,frew close,,ivanhoe,4516,qld,19860204,38,03 04745675,7540948,3
85210,robin,reece,5,faithfull circuit,,port pirie,4306,sa,,23,08 43348646,1463311,3
614170,ella,purdon,3,,leveritt park,sheidow park,2027,qld,,30,03 32403980,9658941,5
219320,ella,webb,5,booroondara street,golambio cottage,colac,3152,vic,19650627,32,04 22139830,2755130,3
635570,aiden,eisner,2,carandini street,,barwon heads,6330,act,19871101,32,02 62546736,5903960,0
52200,tommy,reid,391,taylor place,,rose bay,3037,qld,19861106,28,03 27275284,3127576,0
284980,daniel,psorakis,36,darambal street,st georges basin retrmnt vlge,mosman,3428,qld,19800411,31,02 39333006,2224782,7
42480,rourke,browne,12,kirkland circuit,,collie,2117,qld,19070816,28,08 65769237,9795316,5
